movieId,director
139287,Lee Madden
139289,Jason Boritz
139291,Christopher Webster
139293,Brooke Anderson
139295,David Hicks
139299,Jonas Quastel
139301,Craig Efros
139303,Ace Cruz
139305,Brett Donowho
139309,Chad Archibald
139311,Mark Atkins
139313,Mark Atkins
139315,Michael J. Sarna
139317,Ron Scalpello
139319,Demetrius Navarro
139321,Amariah Olson
139321,Obin Olson
139323,David Petrucci
139325,David Au
139327,Nickolas Dylan Rossi
139329,Andy Grieve
139329,Lauren Lazin
139331,Kevin McDonagh
139333,Robert Clouse
139335,Brian Skiba
139343,Francesco Bruni
139347,Michael R. Morris
139351,Marc-Andre Samson
139353,Deryn Warren
139355,Brian T. Jaynes
139361,Steven Rumbelow
139363,Hector Echavarria
139365,Paul Donovan
139367,Shane Stanley
139369,Chris Randall
139373,Jason Sherman
139375,Simon Leclère
139377,Konrad Niewolski
139383,Davie Fairbanks
139383,Marc Small
139385,Alejandro G. Iñárritu
139387,William Dieterle
139389,Lee Madden
139391,Lee Madden
139393,Lee Madden
139395,Lee Madden
139397,Bandar Albuliwi
139397,Ghazi Albuliwi
139399,Tod Browning
139401,Pupi Avati
139403,Carlo Mazzacurati
139405,Giorgio Diritti
139407,Sabina Guzzanti
139409,Marcello Cesena
139411,Michaël Cohen
139415,Woody Allen
139417,Matteo Garrone
139425,Bruce Malmuth
139429,Justin Bergonzoni
139433,Leonardo Araneo
139435,Michael Penning
139439,Ryan Badalamenti
139445,Dan Golden
139447,Jeremiah Hundley
139451,John Orrichio
139453,Jamison Brandi
139455,Tristan Price
139459,Kevin DiBacco
139461,Gerald Thomas
139463,Robert H. Gwinn
139467,Amir Valinia
139469,David Lee Madison
139473,Nathan Ellering
139473,Phillip Ellering
139475,Xavier Berraondo
139483,Matthew Helderman
139485,Jeff Burton
139489,Jamil Dehlavi
139491,Curtis Hanson
139493,Alessandro Rak
139495,Hee-chan Ra
139497,Tanit Jitnukul
139501,Jacek Lusinski
139503,Maria Sadowska
139505,Kôji Kawano
139507,Michael Herbig
139509,Harald Sicheritz
139511,Sion Sono
139513,Serge Gainsbourg
139515,Pierre Grimblat
139517,Renpei Tsukamoto
139519,Manabu Asô
139523,Dominic Burns
139525,Matthew Heineman
139531,Matthew Gordon
139533,Swamy M. Kandan
139537,Olivia Silver
139539,Maggie Kiley
139541,Benjamin Dickinson
139545,Elias Argentiere
139549,Joseph Infantolino
139551,Darin Anthony
139551,J. Richey Nash
139553,Song Il-gon
139555,Ken Winkler
139557,Johnny Mak
139559,Stuart Acher
139561,Martha Stephens
139563,Daniel Adams
139565,Matthew D. Panepinto
139567,Tom Hall
139569,Douglas Rath
139571,Annie J. Howell
139571,Lisa Robinson
139573,Brett Heard
139575,S.S. Rajamouli
139578,Nick Quinn
139580,James Bruce
139584,Kunihiko Yuyama
139586,John Ward
139588,Joseph Mangine
139592,Craig Clyde
139596,Veronika Lisková
139598,Christian De Vita
139600,Andrew Hulme
139602,Jeff Renfroe
139604,Bowie Lau
139606,James Erskine
139608,Isabel Coixet
139610,Ciro De Caro
139612,Ram
139614,Silvio Caiozzi
139616,William Asher
139618,Esteban Echeverría
139620,Ömer Vargi
139622,Gô Ohara
139624,Lütfi Ö. Akad
139626,Don Hardy
139626,Dana Nachman
139628,Matthew Hausle
139632,Mona Fastvold
139634,Andrew Morgan
139636,Marwan Hamed
139638,David Rountree
139640,Toby Genkel
139640,Seán McCormack
139642,Antoine Fuqua
139644,Denis Villeneuve
139647,Lawrence Ah-Mon
139649,Cüneyt Kaya
139651,Christine Conradt
139653,Richard Trank
139655,Severin Fiala
139655,Veronika Franz
139657,Garrett Bennett
139659,Jack Snyder
139661,Jay Alaimo
139663,Thomas Farone
139665,George Erschbamer
139667,John Murlowski
139669,Devon Gummersall
139675,Jay Craven
139677,Adam Pertofsky
139681,Dianah Wynter
139683,Nicholas David Brandt
139683,Lisa Hamil
139685,Gabrielle Burton
139685,Maria Burton
139697,Anders Jacobsson
139697,Tomas Sandquist
139699,Jon Binkowski
139701,Steve Hudgins
139703,Inara Kolmane
139705,Christopher R. Smith
139707,Teach Grant
139709,James Mann
139709,Brandon Nicholas
139713,Jean-François Richet
139715,Ryan Little
139717,Michael C. Martin
139721,Morgan Matthews
139723,Jack Heller
139725,Kirk Douglas
139725,Zoran Calic
139729,Jim Clark
139731,Tobe Hooper
139733,Dean Puckett
139735,Jake Myers
139737,Paul Greengrass
139739,David Drury
139745,Tim Gagliardo
139745,Donavon Warren
139747,Chris Evans
139749,John Florea
139751,Baldvin Zophoníasson
139753,Daniel Benmayor
139755,Ralph Thomas
139757,Robert Gordon
139757,Morgan Neville
139763,Leon Hirszman
139765,Rucha Humnabadkar
139769,Ngai Choi Lam
139771,Ezna Sands
139773,Rene Perez
139775,Dave LaMattina
139775,Chad N. Walker
139777,John Corry
139779,Tyler Graham Pavey
139781,Rachel Seifert
139785,Jeffrey Goodman
139789,Eduardo De Filippo
139791,Raymond St. Jacques
139793,Yasujirô Ozu
139797,Alex Winter
139803,Stijn Coninx
139805,Simon Hawkins
139805,Zeke Hawkins
139811,Carlos Moreno
139813,Clenet Verdi-Rose
139815,Clark Brandon
139819,Frédéric Berthe
139819,Pascal Serieis
139821,Shaji N. Karun
139823,Edward H. Griffith
139825,Julien Leclercq
139827,Johannes Jaeger
139829,Nicolas Bary
139831,Álex de la Iglesia
139835,Chris Sun
139837,Jamie Luk
139839,Man-Kei Chin
139841,Derek Tung-Sing Yee
139841,Chi-Leung Lo
139843,Panagiotis Kravvas
139843,Lakis Lazopoulos
139847,Athina Rachel Tsangari
139851,Athina Rachel Tsangari
139853,Argyris Papadimitropoulos
139853,Jan Vogel
139855,Duke Johnson
139855,Charlie Kaufman
139857,Florian Gallenberger
139859,Atsushi Takeuchi
139859,Kazuchika Kise
139861,Kazuchika Kise
139863,Susumu Kudô
139863,Kazuchika Kise
139865,Anup Singh
139867,Chris Pickle
139869,Philippe de Broca
139871,David Kennard
139873,Albert Parker
139877,Gian Vittorio Baldi
139881,Linus de Paoli
139883,Francine Parker
139885,Derek Tung-Sing Yee
139885,Yiu-Wah Chan
139887,Snow Zou
139887,Buniu Zhang
139889,Jingming Guo
139891,Jingming Guo
139893,Jingming Guo
139895,Dev Benegal
139897,Jinglei Xu
139899,Han Han
139901,Matt Chow
139901,Wilson Yip
139907,Alfredo Zacarías
139909,Mats Helge Olsson
139909,Anders Nilsson
139911,Chip Richie
139913,Patrice Leconte
139915,Tom Vaughan
139918,Rick Beyer
139920,Arthur C. Pierce
139922,Luca Barbareschi
139928,Tonino Cervi
139928,Boaz Davidson
139934,Salvatore Samperi
139936,Vittorio Gassman
139938,Mario Monicelli
139940,Lino Del Fra
139942,Ruggero Deodato
139948,Ermanno Olmi
139950,Massimo Venier
139952,Jerry Calà
139958,Gabriele Salvatores
139960,Domenico Saverni
139964,Carlo Vanzina
139966,Neri Parenti
139968,Maurizio Nichetti
139970,Carlo Vanzina
139974,Mario Monicelli
139976,Neri Parenti
139978,Neri Parenti
139980,Neri Parenti
139982,Neri Parenti
139986,Neri Parenti
139988,Sergio Corbucci
139990,Giorgio Capitani
139992,Neri Parenti
139994,Neri Parenti
139996,Neri Parenti
139998,Sergio Corbucci
140000,Neri Parenti
140002,Neri Parenti
140004,Neri Parenti
140006,Neri Parenti
140012,Franck Khalfoun
140014,T.J. Amato
140014,Josh Mills
140016,James Moran
140020,Nanni Loy
140024,Nanni Loy
140026,Nanni Loy
140032,Franco Castellano
140032,Giuseppe Moccia
140034,Franco Castellano
140034,Giuseppe Moccia
140036,Franco Castellano
140036,Giuseppe Moccia
140038,Franco Castellano
140038,Giuseppe Moccia
140040,Franco Castellano
140040,Giuseppe Moccia
140042,Franco Castellano
140042,Giuseppe Moccia
140046,Franco Castellano
140046,Giuseppe Moccia
140048,Franco Castellano
140048,Giuseppe Moccia
140050,Franco Castellano
140050,Giuseppe Moccia
140054,Franco Castellano
140054,Giuseppe Moccia
140056,Antony Cordier
140058,Burt Topper
140060,Burt Topper
140062,Burt Topper
140064,Burt Topper
140068,Ryan Bellgardt
140070,Morton M. Lewis
140072,Torgny Wickman
140074,Mark Neveldine
140076,Nabil Ben Yadir
140078,Jake West
140080,Suzana Amaral
140082,Samantha Buck
140084,Tôya Satô
140086,Tôya Satô
140088,Anna Justice
140090,Ricky Tognazzi
140092,Phillip Lybrand
140094,Mathieu Denis
140096,Benoît Jacquot
140098,Kimberly Levin
140100,Mike Carter
140104,Sophie Fillières
140106,Hirokazu Koreeda
140108,Takashi Miike
140110,Nancy Meyers
140112,Peter Gimbel
140112,James Lipscomb
140119,Joseph Ciminera
140121,Tom Whitus
140123,Adoor Gopalakrishnan
140125,David Lowery
140127,Karin Albou
140129,David Hayman
140131,Miguel Ángel Vivas
140133,Fred Olen Ray
140135,Gianni Amelio
140137,Fernando Arrabal
140140,Todd Verow
140142,Mrinal Sen
140144,Éric Rochat
140146,Dru Brown
140148,Thierry Binisti
140152,Kim Longinotto
140154,Jennifer Conrad
140158,James Johnson
140162,Gaspar Noé
140164,O.W. Tuthill
140168,Jeremy Berg
140170,Michael Flynn
140172,Leonard Kirtman
140174,Lenny Abrahamson
140176,Jonathan Taieb
140178,Pedro L. Ramírez
140182,Duke Mitchell
140184,Greg A. Sager
140186,Hongsun Kim
140188,Alejandro Fernández Almendras
140192,Tarique Qayumi
140194,Larry Weinstein
140198,Wendell B. Harris Jr.
140200,Enrico Maria Artale
140202,Lyman Dayton
140204,Marcus Nispel
140206,Daniel Poliner
140208,Stephan Komandarev
140210,Pierre Salvadori
140214,Pascal Franchot
140216,Nick Simon
140220,Sam Wood
140224,Deedle Lacour
140224,Matt Riggle
140226,Michael Ritchie
140228,Kunihiko Yuyama
140235,Constantine S. Gochis
140237,Austin Stark
140239,Mika Ninagawa
140241,Takeshi Kobayashi
140243,Takashi Minamoto
140245,Lee Byeong-heon
140247,Joel Edgerton
140249,Luc Picard
140255,Myles Kane
140255,Josh Koury
140257,Guy Mazarguil
140261,Andy Goddard
140263,Sebastian Howard
140267,Robert Eggers
140271,Nawapol Thamrongrattanarit
140273,Michael Fredianelli
140275,Michel Ocelot
140277,Kevin Schreck
140279,Bouli Lanners
140281,Franck Richard
140283,Lowell Dean
140287,Otto Preminger
140289,Anders Thomas Jensen
140291,Gaby Dellal
140293,Osamu Sekita
140293,Yoshikazu Yasuhiko
140295,Osamu Sekita
140295,Yoshikazu Yasuhiko
140297,Peter Anthony
140299,Jörg A. Hoppe
140299,Heiko Lange
140301,Will Slocombe
140303,Eran Riklis
140309,Steven Piet
140311,Frida Barkfors
140311,Lasse Barkfors
140313,Vuk Rsumovic
140315,Jeremy Sims
140317,Norman Tokar
140323,Jeethu Joseph
140325,Rosshan Andrrews
140327,Tusi Tamasese
140329,Billy Kent
140331,Naoto Kumazawa
140333,Hae-sung Song
140335,Piotr Mularuk
140339,Roel Reiné
140345,Joseph Barbera
140345,William Hanna
140361,Hitoshi Matsumoto
140369,George Sherman
140375,Miguel M. Delgado
140391,Frank C. Schroeder
140401,Rudolph Maté
140405,George Marshall
140407,Jason Priestley
140411,Pedro Lazaga
140413,Vincent McEveety
140415,Spencer Gordon Bennet
140417,Spencer Gordon Bennet
140417,Thomas Carr
140419,Herman Hoffman
140421,Jorge Colón
140425,Harry Basil
140429,Charles Saunders
140431,Stuart Heisler
140433,Kurt Neumann
140435,Elmer Clifton
140435,John English
140437,James F. Collier
140493,Ford Beebe
140493,Saul A. Goodkind
140495,Lynn Shores
140497,Jesse Hibbs
140499,Hal Walker
140501,James B. Clark
140503,Vincent McEveety
140505,Vincent Monton
140507,David Sereda
140509,Michael Paul Girard
140513,Salvador Garcini
140515,William Clemens
140517,Charles Marquis Warren
140519,Carey Scott
140523,M. Night Shyamalan
140525,Billy Ray
140527,Wan Laiming
140527,Guchan Wan
140529,Ciarán Foy
140531,Tetsuo Imazawa
140533,Jean-François Laguionie
140535,John Chuldenko
140537,Ernesto Díaz Espinoza
140559,K. Selvaraghavan
140563,Chris Bradley
140563,Kyle LaBrache
140567,John Huston
140569,Frank Zuniga
140571,Donovan Marsh
140573,Christopher Thompson
140573,Alper Cagatay
140575,Stephen Traxler
140579,Jirí Menzel
140581,Brent Hodge
140581,Derik Murray
140583,Phil Karlson
140583,Richard Widmark
140585,Jack Sher
140587,William Witney
140589,Nathan Juran
140591,Lekha Singh
140591,Roger Spottiswoode
140593,Alberto Lattuada
140597,Alberto Lattuada
140605,Alberto Lattuada
140607,Alberto Lattuada
140615,Michelangelo Antonioni
140615,Bernardo Bertolucci
140619,Ryan Polito
140627,Sergey Mokritskiy
140629,Yariv Mozer
140631,Steven C. Miller
140633,Thomas Torelli
140635,Tom DeNucci
140645,Gy Waldron
140647,Róbert Koltai
140649,Péter Tímár
140651,Gergely Fonyó
140653,Jon Dunham
140655,Wuershan
140657,Yu Wang
140657,Dusty Nelson
140659,Kevin Billington
140663,Pasquale Squitieri
140665,Patrick Sheane Duncan
140667,Francesco Prosperi
140669,Tonino Ricci
140671,Antonio Racioppi
140679,Rolf Olsen
140679,Lee Payant
140681,Amin Dora
140683,Christian Schwochow
140685,Romano Scavolini
140687,Romano Scavolini
140689,Romano Scavolini
140693,Romano Scavolini
140695,Romano Scavolini
140697,Romano Scavolini
140699,Yuefeng Song
140701,Alec Gillis
140705,Penelope Spheeris
140707,Norton Virgien
140711,Nima Nourizadeh
140713,John Erick Dowdle
140715,F. Gary Gray
140717,Nadir Moknèche
140719,Khavn
140723,John McKenzie
140725,Jon Watts
140729,Kayvan Mashayekh
140731,Satyajit Ray
140733,Roger Young
140735,Victor Stoloff
140739,Richard Bell
140741,Max Mitchell
140745,Michael O. Gallant
140749,Carrie Preston
140751,Marc Moody
140753,Rob Williams
140755,Rob Williams
140757,Rob Williams
140759,Casper Andreas
140759,Fred M. Caruso
140761,Michael Criscione
140761,Michael Meyer
140765,John Borowski
140767,Santiago Carlos Oves
140769,Fujiaki Asari
140769,Takashi Kawabata
140771,Leslie Fenton
140773,Kief Davidson
140773,Daniel Junge
140775,Bastian Günther
140777,Abel Ferrara
140779,Adam Sherman
140781,Robert Scheerer
140783,Patrice Rhomm
140785,Chioke Nassor
140787,Kim Chapiron
140789,Aleksandr Sokurov
140793,Steve Roberts
140795,Hiroshi Harada
140797,Takashi Yamazaki
140799,Jonathan Kaplan
140801,Umin Boya
140801,Te-Sheng Wei
140803,Po-lin Chi
140805,Shinji Higuchi
140807,Hiroki Shibata
140809,Kunihiko Ikuhara
140811,Hiroki Shibata
140816,Sean Baker
140820,Christian Cantamessa
140822,Michael A. Nickles
140826,Sönke Wortmann
140828,Kôichi Sakamoto
140830,Steve Trenbirth
140834,Hans Deppe
140836,Charles Jarrott
140838,April Mullen
140840,Michael S. Ojeda
140842,Raymond Depardon
140844,Oliver Hirschbiegel
140846,Maxime Govare
140846,Noémie Saglio
140848,Tony Krawitz
140850,Amy Berg
140852,Shozin Fukui
140854,Vernon P. Becker
140856,Seth Grossman
140858,Pang Ho-Cheung
140860,Janusz Zaorski
140862,Pyotr Tochilin
140864,Marco Berger
140866,Riccardo Milani
140868,Stephen Belber
140870,Antonio Hens
140872,Jason Miller
140874,Philippa Lowthorpe
140876,Alexandre Carvalho
140878,Sergio Tovar Velarde
140880,Ingo Rasper
140882,Julián Hernández
140884,Rémi Lange
140886,Adolfo Alix Jr.
140888,Mario Fanfani
140890,Diego Araujo
140894,Salvatore Samperi
140896,Salvatore Samperi
140902,Salvatore Samperi
140904,Salvatore Samperi
140908,Salvatore Samperi
140910,Salvatore Samperi
140912,Salvatore Samperi
140914,Salvatore Samperi
140916,Salvatore Samperi
140918,Salvatore Samperi
140920,Salvatore Samperi
140922,Salvatore Samperi
140924,Salvatore Samperi
140928,David O. Russell
140930,Earl Bellamy
140932,Matthew Bate
140934,Peter Wade
140936,Paul Lynch
140938,Gautham Vasudev Menon
140942,Dzhanik Fayziev
140944,Vladimir Bortko
140946,Eldar Salavatov
140948,Jim Killeen
140950,Carlo Cotti
140954,René Goscinny
140956,Steven Spielberg
140958,Mike Brett
140958,Steve Jamison
140960,Roschdy Zem
140962,Michael Polish
140964,Pasquale Squitieri
140968,Tiziano Longo
140972,Pasquale Squitieri
140974,Jerry Paris
140976,Juan Piquer Simón
140978,Vittorio Salerno
140982,Ernesto Gastaldi
140984,Douglas Sirk
140986,Douglas Sirk
140988,Douglas Sirk
140990,Douglas Sirk
140994,Mania Akbari
140996,Andrea Staka
141000,Shinsuke Satô
141002,Kim Jeong-kwon
141004,Paul McGuigan
141006,Costas Ferris
141008,Joseph Dorman
141012,Paul Tanter
141014,Nicolas Philibert
141016,Robert Cannan
141016,Corinna McFarlane
141018,Steven Lisberger
141020,Gérard Pirès
141022,Pier Francesco Pingitore
141026,Mariano Laurenti
141028,Mariano Laurenti
141030,Mario Bianchi
141032,Nello Rossati
141034,Mario Bianchi
141036,Charles-Olivier Michaud
141042,Eduardo De Filippo
141044,Travis Collins
141044,Amélie Ravalec
141046,Francesco Prosperi
141048,John G. Thomas
141050,Naji Abu Nowar
141052,Bastian Günther
141054,Mark Krenzien
141056,Pierre Granier-Deferre
141058,Ketan Mehta
141060,Neeraj Ghaywan
141062,Jon Karthaus
141066,Carl Monson
141066,Dwayne Avery
141068,John G. Avildsen
141070,Knud Leif Thomsen
141072,Yoo-jin Kim
141074,Luciano Salce
141078,Luciano Salce
141084,Luciano Salce
141086,Luciano Salce
141088,Luciano Salce
141090,Luciano Salce
141092,Luciano Salce
141094,Luciano Salce
141096,Linda Atkinson
141096,Nick Doob
141098,Daniel Junge
141100,Bimal Roy
141102,Bimal Roy
141106,Alex Steyermark
141108,Jonathan English
141110,Roy Ward Baker
141116,Juraj Herz
141118,Yan Han
141120,Karan Malhotra
141122,Donn Davison
141124,Everett Lewis
141124,Joe Lia
141131,Sarik Andreasyan
141133,Hark Tsui
141139,Byung-woo Kim
141145,Richard Sale
141149,Kuntaa Nikkil
141152,Hugh Gross
141156,Ray Enright
141158,Shimit Amin
141162,Milan Luthria
141166,Luc Besson
141168,Douglas Heyes
141170,Herbert Brenon
141172,Howard Bretherton
141175,Eric Wostenberg
141177,Hal Needham
141179,Brillante Mendoza
141181,Raoul Walsh
141185,William Keighley
141191,Udayan Prasad
141193,Quentin Masters
141195,Ted Post
141197,Pasquale Squitieri
141199,Roger Watkins
141201,Tapan Sinha
141203,Govind Nihalani
141205,Charles Barton
141207,Doug Biro
141207,Joe Mardin
141214,Ash Christian
141219,Ray Gower
141242,Doug Aarniokoski
141245,Eric Amadio
141254,Arthur Lubin
141256,Francis D. Lyon
141260,Michael Karen
141262,Raffaele Andreassi
141264,Lewis Seiler
141267,Richard Carlson
141269,Dudley Nichols
141271,Alfred Santell
141273,Julian Amyes
141277,George Cukor
141279,Robert Z. Leonard
141281,Leslie Stevens
141283,John M. Stahl
141290,Alfred E. Green
141294,Don Hartman
141301,Herbert Brenon
141303,Hernán Jabes
141305,Alan Roberts
141307,Edwin L. Marin
141311,Allan Ungar
141313,Harold D. Schuster
141315,Henri Verneuil
141317,Steve Kopera
141319,Robert Parrish
141321,Jean Girault
141323,James Whale
141325,Alexander Hall
141327,Raoul Walsh
141329,Alfred E. Green
141333,Robert Allen Schnitzer
141335,Rudolph Maté
141341,Florian Baxmeyer
141343,George B. Seitz
141345,Fro Rojas
141347,Kurt Neumann
141349,Predrag Antonijevic
141353,Howard Morris
141355,Mara Eibl-Eibesfeldt
141357,Jian Hong Kuo
141359,Jeff Burr
141361,Yûdai Yamaguchi
141361,Jun'ichi Yamamoto
141363,Trent Haaga
141365,Tibor Takács
141369,Takanori Tsujimoto
141375,Gary Love
141377,Murray Battle
141381,Dale Trevillion
141383,Rick King
141387,Seijun Suzuki
141389,Ildikó Enyedi
141391,Péter Gothár
141393,Owen Harris
141395,Ben Blaine
141395,Chris Blaine
141397,Drake Doremus
141400,Cheh Chang
141404,Ted Nicolaou
141406,Alec Mills
141408,Christopher Landon
141410,David Winters
141412,Hubert Sauper
141414,Shirley Clarke
141416,Majid Majidi
141420,Toshikazu Nagae
141422,Sarah Gavron
141424,W.S. Van Dyke
141426,Yû Irie
141428,Pat Mills
141430,Carlos Saura
141432,Naomi Kawase
141434,Jean-Paul Civeyrac
141436,Arab Nasser
141436,Tarzan Nasser
141438,Simon Jaquemet
141440,Jon Garaño
141440,Jose Mari Goenaga
141442,Roberto Castón
141444,Jonathan Taieb
141446,Dominique Farrugia
141448,Tommy Stovall
141452,Osamu Dezaki
141456,Maryam Henein
141456,George Langworthy
141458,T.C. Johnstone
141460,Leonard Kirtman
141462,Niki Drozdowski
141464,Yoruba Richen
141468,Alan Hicks
141470,Andrew Jenks
141472,Martin Scorsese
141472,David Tedeschi
141474,Carlos Saura
141476,Terri Hanauer
141478,Douglas A. Raine
141480,Gottfried Kolditz
141483,Caroline Bacle
141485,Dalibor Matanic
141487,Lee Joon-ik
141491,Jean-Paul Civeyrac
141495,Yûichi Fukuda
141497,Ziska Riemann
141501,Griff Furst
141505,Richard Viktorov
141507,Robert J. Emery
141509,Anne K. Black
141511,Arthur Louis Fuller
141513,Sarah-Violet Bliss
141513,Charles Rogers
141515,Simon Cellan Jones
141520,Kang Woo-suk
141524,Mimi Chakarova
141526,Attila Dargay
141528,Stuart Rosenberg
141530,Moon Hyun-sung
141532,Slawomir Fabicki
141534,Dito Tsintsadze
141536,Ryoo Seung-wan
141538,Choi Dong-hoon
141540,Catherine Breillat
141542,Vicki Abeles
141542,Jessica Congdon
141544,François Simard
141544,Anouk Whissell
141546,Rolan Bykov
141550,Ben C. Lucas
141556,Santi Amodeo
141564,Oscar Micheaux
141566,Alfred Santell
141570,John G. Adolfi
141573,Victor Saville
141575,Carmen Madden
141578,Gene Fowler Jr.
141580,Macoto Tezuka
141583,Paula Hernández
141588,John Huston
141590,Santiago Mitre
141592,John Huston
141594,Wayne Wang
141598,Nicolás Pereda
141602,Robert Wise
141608,Kim Ki-duk
141612,Sam Wood
141614,Preston Sturges
141616,William Wyler
141618,Anthony M. Lanza
141622,Maggie Greenwald
141622,Ilker Can Karagulle
141624,Ackyl Anwari
141626,Kinji Fukasaku
141628,Mario Zampi
141630,Jeppe Rønde
141632,Sacha Polak
141634,Yann Gonzalez
141636,Jeethu Joseph
141638,Eduardo De Filippo
141640,Bertrand Arthuys
141642,Elliot Hegarty
141648,Max Joseph
141650,George Hencken
141652,Francisco Laresgoiti
141654,John Grissmer
141656,Matt Wolf
141658,Ellie Kanner
141660,Shimmy Marcus
141662,Robert Ellis Miller
141664,Lee Man-hee
141666,Piotr Szulkin
141668,Alex Kendrick
141670,Takashi Miike
141672,Laurent Cantet
141674,Catherine Corsini
141684,Amy Rice
141688,Brian Helgeland
141690,Tim Blake Nelson
141692,Peter Hutchings
141694,Jack Starrett
141696,Bruno Mattei
141698,Charles Binamé
141700,Eduardo De Filippo
141702,Nishikant Kamat
141704,Kabir Khan
141706,Lee Man-hee
141708,Ben Hayoun Stépanian Nelly
141710,Collin Schiffli
141712,Jamie Babbit
141714,Alex Ross Perry
141716,Xavier Palud
141718,Jason Lei Howden
141722,Derik Murray
141722,David Ray
141727,David Rühm
141729,Bille August
141731,Vincent Kok
141733,Ernesto Cabellos
141737,Kristin Hanggi
141741,Lance Doty
141743,Reginald Barker
141745,Pascal Bergamin
141747,Charlie Levi
141749,Tom Hooper
141751,Toby Amies
141755,Ronnie Sandahl
141757,Neil Jones
141761,Oren Peli
141769,Phillip J. Roth
141771,Cristina Comencini
141773,Amy Talkington
141777,John W. Yost
141779,Paolo Cavara
141785,Paolo Cavara
141791,Paolo Cavara
141793,Paolo Cavara
141793,Gualtiero Jacopetti
141795,Taisuke Kawamura
141799,Jonathan Milott
141799,Cary Murnion
141801,Chung Sun
141804,Eldar Ryazanov
141806,Eldar Ryazanov
141808,Georgiy Daneliya
141808,Igor Talankin
141810,Georgiy Daneliya
141812,Gerald Bezhanov
141814,Vladimir Motyl
141820,Eldar Ryazanov
141822,Eldar Ryazanov
141824,Eldar Ryazanov
141826,Eldar Ryazanov
141828,Eldar Ryazanov
141830,Francesco Prosperi
141830,Eldar Ryazanov
141832,Eldar Ryazanov
141834,Leonid Gaidai
141834,Risto Orko
141836,Leonid Gaidai
141838,Leonid Gaidai
141840,Leonid Gaidai
141842,James Moll
141844,Leonid Gaidai
141846,Alex Gibney
141848,Till Hastreiter
141850,Glenn Ciano
141852,Matthew Kohnen
141854,Danielle Harris
141856,Chad Archibald
141856,Matt Wiele
141858,Tal Goldberg
141858,Gal Zelezniak
141860,Vidhu Vinod Chopra
141862,Raphaël Frydman
141864,Hallvard Bræin
141866,Jeremy Saulnier
141868,Jonathan Demme
141870,Leonid Bykov
141872,Aleksey Batalov
141878,Stanley Kramer
141880,Marc Levin
141886,Alex van Warmerdam
141888,Ali Khamraev
141890,Cary Joji Fukunaga
141892,Andreas Horvath
141894,Michael John Warren
141896,Bret Wood
141898,Thomas G. Miller
141900,Jeff Wood
141902,Lou Howe
141904,Michel Deville
141906,Kasi Brown
141906,Brandon Walter
141908,James Cullen Bressack
141910,Scott Cohen
141912,Neil LaBute
141914,Cyril Morin
141916,Zackary Adler
141918,Tomm Jacobsen
141918,Michael Rousselet
141920,Phillip Rhee
141922,Noah Buschel
141924,Nicholas Hytner
141926,Davis Guggenheim
141928,Brian James O'Connell
141930,Steve Lawson
141932,Jeremy Wooding
141934,Osamu Dezaki
141936,Martin Rosenberg
141940,Kunihiko Yuyama
141942,Kunihiko Yuyama
141944,Lee Eon-hie
141946,Jimmy Chin
141946,Elizabeth Chai Vasarhelyi
141948,Daniel Mann
141950,Hannah Fidell
141952,Brian Baugh
141954,Mickey Keating
141956,Josh Forbes
141958,Wasin Pokpong
141958,Puttipong Promsaka Na Sakolnakorn
141960,Ian Kessner
141962,Juanra Fernández
141964,Simeon Halligan
141966,Andy Wing-Keung Chin
141968,Panos H. Koutras
141970,Kunihiko Yuyama
141972,Kunihiko Yuyama
141974,Lucho Bender
141978,Jake Helgren
141984,Casey Walker
141988,Glenn Miller
141990,Antti J. Jokinen
141992,Jacek Borcuch
141994,Darren Doane
141996,Luigi Bazzoni
141996,Franco Rossellini
141998,Luigi Bazzoni
142000,Luigi Bazzoni
142002,Romolo Guerrieri
142004,Romolo Guerrieri
142008,Romolo Guerrieri
142010,Romolo Guerrieri
142012,Romolo Guerrieri
142016,Romolo Guerrieri
142018,Romolo Guerrieri
142020,Édouard Molinaro
142022,Romolo Guerrieri
142024,Romolo Guerrieri
142028,Carlo Mazzacurati
142030,Vivek Agnihotri
142032,Camille Delamarre
142036,Jean-Marc Vallée
142040,Alexander Kluge
142044,Ágnes Kocsis
142046,Masaki Kobayashi
142048,Giuseppe Rosati
142050,Orson Welles
142054,Arne Glimcher
142064,Thomas Gilou
142066,Thomas Gilou
142068,Wade Gasque
142070,Mary Agnes Donoghue
142072,J.M Cravioto
142074,Eli Roth
142076,Je-gu Yun
142078,Gil Cates Jr.
142080,George Lowe
142082,Rodney Ascher
142084,Michael Beach Nichols
142084,Christopher K. Walker
142090,João Canijo
142092,Newt Arnold
142094,W.W. Young
142096,Jason Hull
142104,Jack Smight
142106,Johannes Naber
142108,Fernando Spiner
142110,Dito Montiel
142113,Roger Allers
142113,Gaëtan Brizzi
142117,Chris Moukarbel
142119,Lambert Hillyer
142124,Aleksey Uchitel
142126,Paul Harrill
142128,Albert Herman
142130,Stuart Heisler
142132,Stuart Heisler
142136,Stuart Heisler
142138,Stuart Heisler
142144,Stuart Heisler
142146,Stuart Heisler
142150,Matt Jespersen
142150,Maclain Nelson
142152,Travis Baker
142154,Charles Band
142160,Brian McGuire
142162,Arthur Dreifuss
142164,Darnell Martin
142166,Antonio Margheriti
142168,Carlos Puga
142170,Hideo Tanaka
